id,suburb,area,station_count,station_count_by_area
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.728,BROADMEADOWS,0.0008592664445631461,66,76809.70252894562
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.747,MERBEIN SOUTH,0.002843400995417808,2,703.3830273053418
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.748,ROSEBERY,0.0016186926510935835,2,1235.565008989697
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1450,WARANGA,0.0005259150470671651,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1451,NARINGAL,0.003250839670064327,2,615.2256656694559
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1452,CAMBERWELL,0.0007932288798006777,59,74379.54101573495
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1453,ROWVILLE,0.002220893182107458,46,20712.387417187492
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1454,MERNDA,0.002292110960960969,20,8725.58106506981
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.729,SHEPHERDS FLAT,0.0027246517140898357,2,734.0387726099135
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.730,RIVERSLEA,0.002619810690589182,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.731,BUNDALAGUAH,0.0029942443885081433,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.749,NEERIM,0.0016468136251644651,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.788,ELINGAMITE,0.0017411301984656571,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1455,DOREEN,0.0033080379200740905,11,3325.233950085322
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.732,MOE SOUTH,0.0017922715009777552,8,4463.60944512909
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1456,YAN YEAN,0.0033015722021471254,7,2120.2020041989877
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.738,TARRANYURK,0.011911155927760042,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.750,PURDEET,0.00430936599283855,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.739,WARRENBAYNE,0.013041171431775894,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.740,DEVON NORTH,0.006638550605896444,2,301.27058129579893
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.741,YARRAM,0.011463059038351372,24,2093.681967414145
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.751,TABBERABBERA,0.001650691396526663,1,605.8067559473388
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.752,DOOKIE COLLEGE,0.0016582402985739052,2,1206.0978144844325
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.742,WON WRON,0.01530652331498625,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.743,GAPSTED,0.005270169541210733,2,379.49443264789795
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.744,DONCASTER EAST,0.0011180468605021016,32,28621.34059893445
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.745,HILLCREST,0.0010825753921208108,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.756,BULLAHARRE,0.0007270735724768787,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2554,SWANWATER WEST,0.004717435416807293,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2555,YUULONG,0.005404036893824916,4,740.1873966794562
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.753,BALLENDELLA,0.0026743189351801032,2,747.8539577648801
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.754,MOUNT WAVERLEY,0.0015550124015919306,58,37298.73790114021
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.755,GREEN GULLY,0.0007173301225239635,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2556,SUNSHINE,0.0004802446115083004,39,81208.6154959928
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.757,BLACKBURN SOUTH,0.00036828857095988287,4,10861.048415308316
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.758,COLIGNAN,0.008746174667863657,7,800.3498976209929
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.763,STAFFORDSHIRE REEF,0.0019254071669938763,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.764,STRZELECKI,0.0033419717996214238,2,598.449095299535
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.759,CLOVER FLAT,0.0017025208823993286,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.760,NUGGETTY,0.0029500518420422926,2,677.9541876170621
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.761,ROSES GAP,0.0029472397828720384,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.762,LAKE CONDAH,0.002983688052652187,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.765,NERRING,0.001914366872310262,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.766,TRESCO WEST,0.003563293910906417,1,280.6392133242873
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.767,PIPERS CREEK,0.002765678805638144,2,723.1497728235026
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.768,GLENBRAE,0.0027646739003826066,1,361.70631185891716
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.769,RIVERSIDE,0.002728381170424658,1,366.51770318600876
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.770,CARRUM,0.0001605297840185379,10,62293.73608853298
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.771,KOROOP,0.004990871122031572,1,200.36582302949597
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.774,SOUTH WHARF,2.6704376485677795e-05,31,1160858.4089812415
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.775,BENDIGO,0.0005530600604572723,49,88597.9724507436
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.772,RAINBOW,0.08892817330334528,15,168.6754539400365
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.773,WHEELERS HILL,0.0010622136997783368,23,21652.893391225934
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.776,SANDRINGHAM,0.00037882631798125203,24,63353.57091316911
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.777,CANTERBURY,0.000323162462210812,13,40227.4444595597
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.778,BLACKBURN NORTH,0.00027646875485509947,4,14468.181050319581
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.782,COONOOER WEST,0.004914491013401683,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.785,TARNAGULLA,0.0028990864361259547,5,1724.6812436132443
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.789,WEE WEE RUP,0.001683795544047101,1,593.8963335159099
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.790,GLEN WAVERLEY,0.0017244588219178262,69,40012.55299518424
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.783,MONGANS BRIDGE,0.002999942667661239,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.786,LOCH VALLEY,0.0029420079516491765,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.791,EAST SALE,0.0009698260702390244,23,23715.592626141093
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.794,LOVELY BANKS,0.0030715542912492047,10,3255.680691853566
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.795,BELLFIELD,0.014077097003045215,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.796,BELL POST HILL,0.0005595383311194041,7,12510.313611573141
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.797,CLARENDON,0.0015077484979045723,1,663.2405877968193
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.798,THOMASTOWN,0.0015076943169244708,41,27193.8413110394
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1619,GRASS FLAT,0.007027167283725326,1,142.30485195876366
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1620,CHRISTMAS HILLS,0.005040385165813527,9,1785.5778286632951
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.799,BELGRAVE SOUTH,0.0012959108035111794,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.800,MEPUNGA,0.0012974019188633304,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1621,TERIP TERIP,0.00499077040685709,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.801,SMITHS GULLY,0.0015059082191016299,2,1328.1021875245008
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.802,SHEANS CREEK,0.001478597110434311,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.803,HURSTBRIDGE,0.0014938884806663102,7,4685.758067347726
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.804,FRANKSTON SOUTH,0.0015031747874570559,21,13970.431233433623
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.805,BADDAGINNIE,0.009477290115644023,4,422.06157574487025
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.806,DONVALE,0.0011988266711219259,14,11678.08519550041
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.807,EMU,0.0082771717555273,2,241.62842805145937
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.808,KARDELLA SOUTH,0.0010505476912255325,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.809,BETLEY,0.0010137363106124246,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.810,CABBAGE TREE,0.0010207626705632331,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.811,STAUGHTON VALE,0.003486456126681682,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.818,NAROGHID,0.0019411570555074322,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.819,HAZEL PARK,0.0012629569161854647,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.820,FERGUSON,0.0012579409525432209,1,794.949872629766
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.822,NEERIM JUNCTION,0.0015389024043545377,4,2599.2551500871305
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.823,GLENHOPE EAST,0.0026199554005222553,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.824,BRIGHTON EAST,0.0005879574070657679,21,35716.87293608834
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.829,WISELEIGH,0.0012289563194258215,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.825,SANDON,0.0036915590871350835,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.826,BORONIA,0.0011534453582042073,21,18206.3240799675
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.830,ALLENDALE,0.001458475375644292,1,685.6475033445407
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.832,GIPSY POINT,0.0014609862973195794,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.827,WENTWORTH,0.01599330695361189,1,62.5261556537663
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.828,LANGDONS HILL,0.0012107717845908333,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.831,TYAAK,0.0012147617936748539,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.834,ARGYLE,0.002013602922745928,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.835,DOLLAR,0.0020151282226254677,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.836,CLARKES HILL,0.001239240010458873,1,806.9461860174399
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.854,HEATHCOTE JUNCTION,0.0010379043442120563,4,3853.919701084469
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.837,OSBORNES FLAT,0.001221722574902042,1,818.5164296241152
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1262,POMBORNEIT,0.0023506402471012698,4,1701.6640487342395
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.838,CASSILIS,0.0012294667178978252,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.839,KALLISTA,0.0012379816142011795,4,3231.065755835996
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.840,BIRDWOODTON,0.0011737636014209037,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.855,ROBERTSONS BEACH,0.0016104879357820147,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.856,ENDEAVOUR HILLS,0.0015886939080973503,16,10071.165954908143
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.888,ERICA,0.001465477289072343,2,1364.7430873978358
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.889,OXLEY FLATS,0.0014340637430243003,1,697.3190730637243
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.841,SPARGO CREEK,0.0012257190565047767,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.860,GOLDEN POINT,0.0008639530878817337,1,1157.4702539137052
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.890,HAZELWOOD SOUTH,0.001466723541375077,3,2045.3752294637964
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1263,BERRIWILLOCK,0.02525507570840224,4,158.3840035240607
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2576,JEFFCOTT,0.009342564826393897,3,321.1109642530529
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.842,DENNINGTON,0.0012358909882863678,7,5663.929963358575
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.861,MUSK,0.0017331865797639845,1,576.9719265517128
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.843,KOROBEIT,0.0014809167727284323,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.844,CABARITA,0.0005298450539143551,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.862,WOODSIDE NORTH,0.0006201666081939799,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.845,KANYA,0.005335834055323441,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.846,MOUNT DORAN,0.0006718755000458649,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.847,AVONDALE HEIGHTS,0.0005530522362855164,9,16273.32720042325
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.863,LANGSBOROUGH,0.000620771255494518,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.848,SOMERTON,0.0005481438007770244,55,100338.63362503496
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.849,CLARETOWN,0.000688279793902686,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.850,MOKEPILLY,0.0022590096578795336,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.878,AVON PLAINS,0.006292003273163684,1,158.93189443577478
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.851,NEWHAVEN,0.0006882246951415366,9,13077.12446753906
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.852,OAKLEIGH SOUTH,0.0006817574739994801,23,33736.33715384474
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.853,SHERBROOKE,0.0006764395687888844,4,5913.314632320678
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.884,SAILORS FALLS,0.0009952532394721183,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.857,RAWSON,0.0007082603575722144,5,7059.550836840673
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.858,SKINNERS FLAT,0.0012160934957368289,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.859,LLOWALONG,0.001851469593685218,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.885,WALDARA,0.0008440200994317127,2,2369.6118153425737
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.886,ORRVALE,0.0011468482213396478,3,2615.8648931727535
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.887,YANGERY,0.001163517146392734,3,2578.3891619482665
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.901,DOCTORS FLAT,0.0009440236564518795,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.864,STRATHMORE HEIGHTS,6.932816449784663e-05,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.865,PIEDMONT,0.0005572984375703698,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.866,BEACONSFIELD UPPER,0.002935861782327069,6,2043.692940900026
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.867,ST LEONARDS,0.0029307423507437813,8,2729.683828388979
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.868,PASCHENDALE,0.0028617107208137103,1,349.44132987545856
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.902,WARATAH BAY,0.0009576056455312668,1,1044.271203565444
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.903,WOODFORD,0.0009475347548768839,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.869,HAVILAH,0.0011117480794645173,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.870,BIG PATS CREEK,0.0011270019256234929,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.871,SUNDAY CREEK,0.0010074411812464718,2,1985.2275618964372
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.872,AMOR,0.0006611240653375134,2,3025.150807328381
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.873,LAWRENCE,0.0011500837452508377,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1274,BUNKERS HILL,0.0012394866016943245,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.874,EDGECOMBE,0.0011450151248243614,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.875,GELLIONDALE,0.001165907787787286,1,857.7007637094924
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.876,GILLIESTON,0.0013320948309875175,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.877,COWES,0.002137975687883473,26,12161.0363239159
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.879,CAPE CONRAN,0.0014101864842770747,1,709.1260703102294
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.880,INKERMAN,0.0005336510315728211,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.881,BOWSER,0.0005309571004141908,2,3766.782661800423
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.882,LUCKNOW,0.0020173556033321305,5,2478.4921368058963
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.883,BAXTER,0.0010154646306078092,4,3939.0835283015113
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.891,WONGA,0.001470899976154376,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.904,CROSSOVER,0.0017041769182617819,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.892,CRANBOURNE WEST,0.0012139342242663215,15,12356.5179234202
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.893,COBAW,0.0011991061583957938,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.894,MEPUNGA EAST,0.0020142411279353554,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.905,TOOLAMBA WEST,0.001668232073742935,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.906,WOORINEN NORTH,0.0016838656192312243,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.907,VENUS BAY,0.0017634978599249524,7,3969.383892701686
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1831,GOSCHEN,0.01603109321518828,4,249.51511081042773
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.895,DON VALLEY,0.0014081106045068512,1,710.1714856768799
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.896,GLENDARUEL,0.0013862381259776935,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.897,CHEROKEE,0.0008655407725603539,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.908,GRAHAMVALE,0.0015497129448113778,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.898,MERRIANG,0.0008570882417234922,2,2333.4820181154996
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.899,MERBEIN WEST,0.0008178927742463273,1,1222.6541564956128
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.900,MILLGROVE,0.0009573647185853735,3,3133.602003250001
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.909,THORPDALE SOUTH,0.0012119379721980195,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.910,THE HONEYSUCKLES,0.0012094188481695755,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2123,MAJOR PLAINS,0.004243815252496517,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2124,MOUNT EGERTON,0.005425445982217694,2,368.63328960515867
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.911,JEERALANG JUNCTION,0.001204777848212822,5,4150.142706738046
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.912,HINNOMUNJIE,0.001407598237934489,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.913,TULKARA,0.0013964389990955947,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.973,MOUNT FRANKLIN,0.0017422050214536027,2,1147.9705174602855
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2125,TEAL POINT,0.005272389095323517,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.914,TEESDALE,0.006234792523063183,6,962.3415659471169
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.915,CLAYTON SOUTH,0.0008542093996246429,31,36290.86733723843
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.916,SHANNONVALE,0.00083851760576177,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.974,WANDIN EAST,0.0009509667570286467,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.975,WARRANDYTE,0.0017946314463746624,9,5014.957259431129
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.917,HALLAM,0.000849307953954841,29,34145.4473197386
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1471,MINERS REST,0.0031344109990163516,5,1595.1960357365745
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1472,TANGAMBALANGA,0.003079958855495068,9,2922.1169574855744
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1473,CALLIGNEE NORTH,0.0031323417560545244,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.918,YARPTURK,0.0008494123563538219,3,3531.853495606971
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.919,RAVENHALL,0.001386145961063027,30,21642.74242590815
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.922,MOLYULLAH,0.008839615156304454,2,226.2541937217245
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.920,BLACKBURN,0.0006035926270687935,26,43075.41019223996
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.921,MAINTONGOON,0.0064726959765451855,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.936,MOUNT MAJOR,0.0015523298151736214,13,8374.50899475638
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.937,NEWLYN NORTH,0.0010536591115414776,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.938,STRATHTULLOH,0.001117125270389085,1,895.154757041445
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.939,MELTON SOUTH,0.0005504339865736637,10,18167.482829772023
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.940,KEALBA,0.0002493032932697395,3,12033.535380353282
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.941,FAWKNER,0.0005413709978575896,12,22165.94543758079
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.942,HALLSTON,0.004380334051669193,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.923,SELBY,0.0006693407713667326,3,4482.021906232119
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.924,CRIB POINT,0.0006724024616874017,10,14872.045493267357
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.925,BULLEEN,0.0006653799391885888,15,22543.51103264709
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.949,SIMSON,0.0005956861231856029,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.950,MOONLIGHT FLAT,0.001425457882497837,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.926,LAKE TYERS BEACH,0.000663002725024988,5,7541.447133285244
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.927,MOUNT ALFRED,0.006159496201662679,1,162.35094028145718
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.928,WEST MELBOURNE,0.000659123407426598,149,226057.8190990632
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.951,MOUNT PROSPECT,0.0014214246230991577,3,2110.558626358284
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1474,KAMAROOKA NORTH,0.003055044872796125,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1475,MOUNT MARTHA,0.0031225900895818217,21,6725.186270866672
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.929,YARRAGON,0.006990490934712604,6,858.3088163673693
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.930,GLENMAGGIE,0.023141649253679307,4,172.8485276114898
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.931,TAHARA,0.007463548988879686,1,133.98451614506047
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.932,MORGIANA,0.0033079752504567832,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.933,TARRENLEA,0.00812746791296924,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.934,HAMPTON,0.00043431940879915085,16,36839.24705146928
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.935,WILD DOG VALLEY,0.0010999926451726772,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.943,HALLS GAP,0.007710927403566707,10,1296.8608672640955
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.944,ZEERUST,0.001807489877174734,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.945,CASTLE CREEK,0.0018053974176255605,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.946,BROMLEY,0.0018043778539303871,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1476,ESSENDON NORTH,8.431586176121524e-05,3,35580.49383989076
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1477,SHEPPARTON EAST,0.003864778303290787,8,2069.976431297016
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.947,BEREMBOKE,0.0033500130616016433,1,298.506298814817
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.948,LITTLE RIVER,0.018564353001784346,33,1777.6003288037105
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.952,EDI,0.004294879067007664,1,232.83542665538238
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.953,VIEWBANK,0.0004693014317771179,5,10654.133274357057
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.954,NARRE WARREN EAST,0.0009686507288475804,4,4129.455417598111
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.958,MURNUNGIN,0.007512324578571853,0,0.0
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.959,MEATIAN,0.004982977260719749,1,200.6832356797788
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.978,GNOTUK,0.0018694803003500935,0,0.0
